what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1417461674569
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1417461674569
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1417461674570
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1417461674570
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1417461674570
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1417461674570
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1417461674571
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1417461674571
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1417461674592
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1417461674592
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1417461674595
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1417461674595
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1417461674595
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1417461674596
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1417461674596
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1417461674619
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1417461674620
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1417461674620
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1417461674621
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1417461674621
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1417461674621
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1417461674646
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1417461674647
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1417461674647
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1417461674647
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1417461674647
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1417461674648
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1417461674648
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1417461674648
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1417461674649
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1417461674649
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1417461674669
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1417461674670
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1417461674670
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1417461674694
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1417461674694
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1417461674694
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1417461674694
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1417461674695
os,sysinfo,,,"win32",1417461674697
arch,sysinfo,,,"x86",1417461674697
ws,sysinfo,,,"win32",1417461674697
locale,sysinfo,,,"es_CR",1417461674697
processors,sysinfo,,,"8",1417461674697
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1417461674697
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1417461674697
java.specification.name,sysinfo,,,"Java Platform API Specification",1417461674697
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1417461674697
java.specification.version,sysinfo,,,"1.6",1417461674697
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1417461674697
java.version,sysinfo,,,"1.6.0_23",1417461674697
java.vm.info,sysinfo,,,"mixed mode",1417461674697
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1417461674697
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1417461674697
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1417461674697
java.vm.specification.version,sysinfo,,,"1.0",1417461674697
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1417461674697
java.vm.version,sysinfo,,,"19.0-b09",1417461674697
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1417461674754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417461696070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417461697729
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1417461697753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417461701285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417461712689
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1417461712702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417461714853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417461716066
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417461716320
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1417461716891
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1417461716895
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1417461717126
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1417461717223
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1417461717239
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1417461717252
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1417461717252
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1417461717252
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1417461717252
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1417461717253
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1417461717253
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1417461717253
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1417461717253
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1417461717279
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1417461717296
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1417461717309
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1417461717317
